,Tout,solGlo,caf
2024-03-13 06:00:00+01:00,270.15728759765625,0.0,0.9999371767044067
2024-03-13 07:00:00+01:00,269.84027099609375,2800.0,0.9478683471679688
2024-03-13 08:00:00+01:00,270.2923278808594,153808.0,0.6560762524604797
2024-03-13 09:00:00+01:00,271.8514709472656,414621.75,0.6767650246620178
2024-03-13 10:00:00+01:00,273.932861328125,782791.125,0.6834248304367065
2024-03-13 11:00:00+01:00,275.5102233886719,1090583.875,0.9237508177757263
2024-03-13 12:00:00+01:00,276.8650207519531,1101748.75,0.9973806142807007
2024-03-13 13:00:00+01:00,279.80120849609375,945745.0,0.9995079636573792
2024-03-13 14:00:00+01:00,281.19189453125,791351.5,0.999800980091095
2024-03-13 15:00:00+01:00,280.8650817871094,364363.25,0.9995450973510742
2024-03-13 16:00:00+01:00,279.68792724609375,124091.875,0.9998651742935181
2024-03-13 17:00:00+01:00,278.14495849609375,46464.125,0.9999613761901855
2024-03-13 18:00:00+01:00,278.1448059082031,12114.5625,0.9999655485153198
2024-03-13 19:00:00+01:00,278.6366882324219,128.0,1.0
2024-03-13 20:00:00+01:00,279.08502197265625,0.0,1.0
2024-03-13 21:00:00+01:00,279.775390625,0.0,1.0
2024-03-13 22:00:00+01:00,279.67694091796875,0.0,1.0
2024-03-13 23:00:00+01:00,279.8057556152344,0.0,1.0
2024-03-14 00:00:00+01:00,279.24761962890625,0.0,1.0
2024-03-14 01:00:00+01:00,278.37481689453125,5.0686170538494224e-11,0.9999860525131226
2024-03-14 02:00:00+01:00,277.5384216308594,5.067721242646428e-11,1.0
2024-03-14 03:00:00+01:00,276.9931335449219,5.070634190307288e-11,1.0
2024-03-14 04:00:00+01:00,276.22332763671875,5.061227131841761e-11,0.024942005053162575
2024-03-14 05:00:00+01:00,274.82489013671875,-1.518587894322465e-10,0.0
2024-03-14 06:00:00+01:00,273.8115234375,0.0,0.06991668045520782
2024-03-14 07:00:00+01:00,273.0724792480469,6016.0,0.14949193596839905
2024-03-14 08:00:00+01:00,273.2754211425781,221728.0,0.1265222281217575
2024-03-14 09:00:00+01:00,276.0945739746094,597789.25,0.13677643239498138
2024-03-14 10:00:00+01:00,280.4385986328125,963119.0625,0.5548421740531921
2024-03-14 11:00:00+01:00,283.647705078125,1116717.75,0.827095091342926
2024-03-14 12:00:00+01:00,284.55133056640625,678456.25,0.9669102430343628
2024-03-14 13:00:00+01:00,283.83538818359375,300743.875,0.8277589678764343
2024-03-14 14:00:00+01:00,283.35382080078125,1192907.75,0.8618232607841492
